opt_max_torque:0.03
opt_max_velocity:5.300000000000001
max_torque,max_velocity,error(col incr : max_torque incr | row incr : max_velocity incr)
0.0,0.0,0.402552,0.5892599,0.77430606,0.77808326,0.9294522,1.0226489,1.0873845,1.1293947,1.1653618,1.1915681,1.211531,1.2279298,1.2427636,1.256215,1.2675922,1.277108,1.2852668,1.2924253,1.2987278,1.3042276,1.3089579,1.3130254,1.3165696,1.3197064,1.3225381,1.3251473,1.3275944,1.3298815,1.3320733,1.3341888,1.3362374,1.3382251,1.3401531,1.3420035,1.3437767,1.3454945,1.3471538,1.3487604,1.350315,1.3518155,1.3532257,1.3545913,1.3559074,1.3571832,1.3584104,1.3596,1.360739,1.3618178,1.362859,1.3638684,1.364853,1.3658088,1.3667274,1.3675933,1.3684437,1.3692611,1.3700502,1.3708293,1.3715696,1.3722991,1.3729857,1.3736541,1.3743025,1.3749391,1.3755566,1.3761548,1.3767186,1.3772806,1.3778071,1.378335,1.3788489,1.3793303,1.3798189,1.380266,1.380701,1.3811458,1.3815548,1.3819566,1.3823612,1.3827308,1.3830723,1.3834306,1.3837689,1.3840988,1.3844026,1.3847061,1.384999,1.3852671,1.3855317,1.3857805,1.3860397,1.3862681,1.3864799,1.3867072,1.3869191,1.3871471,1.3873738,1.3875607,1.387741,1.3879211,1.3880816
0.002,0.1,0.402552,0.48150557,0.5385507,0.76385313,0.90475553,0.98152304,1.0204741,1.0580581,1.0811126,1.1087976,1.135428,1.1516249,1.1553503,1.1561147,1.1546166,1.1621203,1.1729144,1.1790843,1.1848025,1.189931,1.1905922,1.1927059,1.1945783,1.1976227,1.2006837,1.2042394,1.2082981,1.212453,1.2165396,1.2197828,1.22227,1.2236651,1.222261,1.222299,1.2217588,1.2207831,1.2204473,1.2187848,1.2156734,1.2132773,1.2124771,1.2105383,1.2076521,1.203533,1.2018063,1.1998712,1.1986066,1.1976334,1.1979092,1.197957,1.1982039,1.1990082,1.1984347,1.1961304,1.1957531,1.1955085,1.1962571,1.1967236,1.1976398,1.1986992,1.1994039,1.2006718,1.2017418,1.2033739,1.2050782,1.2242972,1.2386454,1.2380929,1.2094043,1.2073063,1.2082313,1.2091354,1.2099957,1.2118233,1.2093586,1.2064404,1.2057652,1.2044946,1.1974673,1.2077965,1.2288822,1.2298514,1.2373999,1.2500898,1.2512183,1.2418765,1.2374493,1.2383857,1.2494268,1.2632633,1.2570138,1.2582369,1.2641329,1.2682709,1.2689142,1.2665313,1.2709599,1.2714455,1.2717769,1.2719907,1.272128
0.004,0.2,0.402552,0.39377877,0.53796226,0.7250282,0.83737373,0.8744616,0.9130075,0.93535066,0.9661637,0.9916534,1.0053625,1.0137922,1.014425,1.0247339,1.0396879,1.0595727,1.0795652,1.0937508,1.1024008,1.1053514,1.1093899,1.1142236,1.1182368,1.1209896,1.1237319,1.1258434,1.1269598,1.1270024,1.1261564,1.1248057,1.1239564,1.1222124,1.1228204,1.1218181,1.1188159,1.1158913,1.1132065,1.1090713,1.121489,1.1157889,1.1164098,1.1139792,1.1047177,1.0976899,1.099088,1.0962298,1.094965,1.0939916,1.0951138,1.0914004,1.0897471,1.0887889,1.0886884,1.0902361,1.0865513,1.0835974,1.0820924,1.0813113,1.0820333,1.0816321,1.0820785,1.0776474,1.0782714,1.0788572,1.0783547,1.0771056,1.0779223,1.0917567,1.0811028,1.0775337,1.077194,1.0772333,1.0768917,1.0763568,1.0757184,1.075288,1.0750018,1.0744519,1.0737319,1.0730122,1.072526,1.0720488,1.0714121,1.0702744,1.0691464,1.0683262,1.0674596,1.0663835,1.0654092,1.0645546,1.0638971,1.063623,1.0636258,1.0638399,1.0634217,1.0633073,1.0636142,1.0631746,1.0628691,1.0634059,1.064423
0.006,0.3,0.402552,0.39370376,0.5373197,0.698553,0.77832866,0.8220008,0.8485579,0.86847407,0.9000456,0.9163147,0.92436063,0.92316186,0.93345124,0.9464814,0.9628631,0.97833043,0.99298716,1.0023459,1.0072974,1.0131034,1.0187775,1.0238212,1.0279722,1.0323334,1.0354289,1.0379908,1.0421892,1.0483146,1.0549579,1.057337,1.0587076,1.0597938,1.0594234,1.0655963,1.070338,1.0521655,1.0491478,1.0437224,1.0466732,1.0456713,1.0436782,1.0407076,1.0379498,1.036521,1.0307137,1.0269773,1.024158,1.0187726,1.0144715,1.0105336,1.008611,1.0047805,1.0015839,0.99662894,0.9887022,0.97827524,0.97683126,0.9764173,0.9738685,0.972439,0.9683461,0.9639993,0.9632527,0.96730506,0.9642204,0.9624643,0.96116424,0.96051294,0.9613346,0.9581945,0.958047,0.95979065,0.9574207,0.956011,0.9570495,0.9525042,0.95142907,0.9518294,0.9532683,0.95399797,0.9559993,0.95625246,0.96394956,0.9648271,0.96565837,0.95947486,0.9604787,0.9620811,0.95956343,0.9512529,0.9495338,0.94988173,0.9515587,0.9436284,0.94243914,0.9397171,0.938733,0.9395458,0.9435052,0.9484599,0.95059633
0.008,0.4,0.402552,0.39371222,0.5309456,0.66005486,0.720175,0.762007,0.77945,0.8101498,0.82816625,0.83633745,0.8306794,0.8393637,0.8529565,0.86816996,0.88205755,0.89304686,0.9002299,0.90851045,0.9160517,0.9222,0.92767876,0.93632376,0.94329786,0.9480144,0.95459145,0.9606165,0.96485007,0.9669889,0.96823853,0.97122186,0.9762061,0.981824,0.9856075,0.9884622,0.98884374,0.9858088,0.97135234,0.96562225,0.9641149,0.9615399,0.9585119,0.9556752,0.95214075,0.94859993,0.9437394,0.93869174,0.93554586,0.9319508,0.9282084,0.924121,0.91987497,0.915189,0.9109004,0.90738076,0.9038408,0.8996778,0.9052666,0.91268516,0.9055898,0.89899796,0.8952718,0.8888824,0.8905049,0.8768127,0.87086135,0.87034386,0.8699006,0.8679332,0.86346024,0.86055267,0.8590756,0.8566026,0.85410327,0.85124254,0.84836,0.84473306,0.8443495,0.83926314,0.8401682,0.835774,0.834899,0.8339574,0.8307605,0.8305135,0.82802343,0.82189196,0.8318018,0.83758086,0.8368307,0.83710647,0.83815557,0.8384106,0.8387937,0.8382566,0.83752173,0.83689004,0.8363462,0.83629304,0.8365855,0.8371185,0.8379723
0.010000000000000002,0.5,0.402552,0.3937356,0.5163067,0.6306975,0.6657492,0.695585,0.7155848,0.7379178,0.7492969,0.7414929,0.7458378,0.7572653,0.77018034,0.78109217,0.7902431,0.7987597,0.80763084,0.8164465,0.8288128,0.83944136,0.84947824,0.8589554,0.86717546,0.8738434,0.87950295,0.88335264,0.8855169,0.88803643,0.8914084,0.895519,0.89748675,0.89823896,0.89786124,0.8974402,0.89716727,0.8972446,0.89726985,0.8966866,0.89625365,0.89633256,0.89389586,0.8913136,0.8928202,0.89363635,0.89131904,0.88578254,0.873364,0.8753349,0.8430889,0.8431555,0.8562635,0.8527222,0.8487536,0.8449486,0.82234627,0.8215547,0.8143307,0.80306745,0.8033523,0.7993095,0.785735,0.7785203,0.78228086,0.7904943,0.787598,0.78302836,0.7797738,0.776861,0.77375597,0.7688775,0.7642234,0.7606713,0.7572643,0.7546065,0.75197935,0.75133437,0.7484739,0.74536026,0.74228007,0.7397309,0.7336409,0.73201716,0.7290481,0.7275412,0.7245492,0.7194674,0.71467936,0.70995545,0.70572287,0.70245767,0.699743,0.6971206,0.6946163,0.6923308,0.6904051,0.6895119,0.6890452,0.6888555,0.6890345,0.6889848,0.68796057
0.012,0.6,0.402552,0.39374942,0.4938835,0.5641096,0.6040793,0.6177994,0.6418013,0.65690905,0.6509523,0.6517135,0.6591603,0.66898924,0.6789586,0.6873493,0.6954398,0.7041497,0.71601534,0.7283818,0.7413053,0.75291735,0.7634098,0.7722652,0.7792216,0.78518736,0.7900886,0.79458135,0.7988185,0.8027964,0.806018,0.80874616,0.8110561,0.81185913,0.81241834,0.8127175,0.81281805,0.81197715,0.81103915,0.8098016,0.80851877,0.8075615,0.8067331,0.8051858,0.8059935,0.80926275,0.80309683,0.8026944,0.8060054,0.80440664,0.7926188,0.7831563,0.76887304,0.7605473,0.7552484,0.75416404,0.75429225,0.7496528,0.71949875,0.7163168,0.7266232,0.72093254,0.71889395,0.71654135,0.7130648,0.7104449,0.70735097,0.7032689,0.69916517,0.6959656,0.69251895,0.6887526,0.6856952,0.68241686,0.6781403,0.67430323,0.67067575,0.6672422,0.66391,0.6603138,0.65662295,0.65277123,0.6491893,0.6455819,0.64200574,0.6383562,0.6347552,0.63147694,0.6274082,0.6234728,0.6193927,0.6158779,0.61216,0.60886836,0.60598147,0.60279495,0.6002446,0.597336,0.5944427,0.5915973,0.588833,0.5863198,0.58413535
0.014000000000000002,0.7000000000000001,0.402552,0.3937536,0.46359524,0.5097418,0.52715755,0.5434065,0.55984324,0.5567164,0.5574141,0.5603387,0.5661258,0.5712855,0.5789675,0.58773696,0.5972778,0.6076999,0.61899424,0.6306832,0.6420684,0.65127426,0.65909195,0.66577613,0.67150855,0.676118,0.67961395,0.6826657,0.68560934,0.68839735,0.69259226,0.69770676,0.70287687,0.70485324,0.70698357,0.70937175,0.7114541,0.7126201,0.71336794,0.7137434,0.7135975,0.7134277,0.71333724,0.7114552,0.7068204,0.70128876,0.699663,0.7055648,0.7160914,0.71071345,0.6992045,0.69232035,0.6896005,0.6897623,0.69568855,0.69782233,0.6885054,0.6639712,0.6525239,0.64170146,0.6327178,0.6272874,0.6334652,0.64149076,0.66146135,0.66729486,0.66078794,0.6438258,0.6438297,0.6350136,0.6289892,0.59961015,0.59110427,0.60570997,0.60201204,0.59977746,0.5958292,0.5936992,0.58866274,0.58278334,0.5782562,0.5739485,0.5692902,0.56465733,0.5599568,0.555355,0.5514881,0.54825056,0.54559386,0.5433567,0.54093164,0.5390277,0.53750056,0.53577906,0.53391814,0.5320486,0.53008294,0.52690345,0.5234865,0.5198742,0.516272,0.51285547,0.5104758
0.016,0.8,0.402552,0.3937603,0.41709587,0.4427294,0.44752964,0.46287605,0.46291852,0.46446142,0.46718392,0.4606167,0.45955423,0.4648243,0.4722554,0.48012134,0.4880954,0.49643165,0.5059879,0.51601213,0.5258424,0.53357196,0.5408885,0.5509394,0.56323427,0.5749612,0.5817414,0.58389,0.5845419,0.58429605,0.58381265,0.5832678,0.5829307,0.5826607,0.5824693,0.5823777,0.58229375,0.582304,0.5821788,0.5821484,0.5822374,0.58227956,0.5817308,0.5818785,0.5795165,0.57451415,0.57426935,0.5747509,0.56943107,0.5717447,0.5816367,0.56478834,0.5609867,0.5624338,0.5665685,0.58697885,0.5849858,0.5674537,0.5585261,0.57084066,0.58893216,0.5623743,0.57347506,0.5684552,0.55196404,0.5361241,0.5250698,0.512118,0.53076243,0.53317857,0.5397758,0.5357953,0.53268063,0.52674186,0.5212167,0.5174997,0.5137904,0.5098929,0.50588673,0.5018163,0.49768054,0.49334353,0.4889465,0.48485264,0.480619,0.47589517,0.4710463,0.46618983,0.46873075,0.46966222,0.46740523,0.46727103,0.4772775,0.4811064,0.48508227,0.48725334,0.4884205,0.48720348,0.48315942,0.47590634,0.46746644,0.4610184,0.46055898
0.018,0.8999999999999999,0.402552,0.39376113,0.3853811,0.37701377,0.36876097,0.36656338,0.36551553,0.3632674,0.36381447,0.3678387,0.37236026,0.37817556,0.38471457,0.39169893,0.3988811,0.4068143,0.41527924,0.42374027,0.43225223,0.43918735,0.44468153,0.44935617,0.4533092,0.45635587,0.4590663,0.46183434,0.46354473,0.4642905,0.46468914,0.46431214,0.4635356,0.4629224,0.46174613,0.45971707,0.45761785,0.45559254,0.453742,0.45201153,0.45054546,0.44934466,0.4481906,0.4473261,0.44581544,0.4438983,0.4413061,0.43868613,0.4368943,0.43522385,0.4326717,0.43065736,0.44223708,0.45032027,0.45638606,0.4602256,0.43916562,0.45912683,0.45687133,0.4115997,0.41873935,0.39228907,0.3782651,0.38297057,0.40098473,0.43333858,0.42985076,0.40347984,0.39851135,0.40386218,0.40999427,0.43020806,0.4434936,0.4440737,0.44427162,0.4447195,0.4458109,0.44666275,0.44762024,0.44864544,0.44992724,0.45128995,0.45276627,0.45436603,0.4557495,0.45791858,0.46120328,0.46523312,0.47138014,0.4790711,0.48648375,0.49221328,0.49543366,0.4979937,0.5008033,0.50439864,0.5078295,0.51114464,0.5148297,0.5186691,0.5219123,0.52536786,0.5287157
