-0.007683269999999999,0.01792763,-0.007683269999999999
0.01792763,-0.01280545,0.04353853
0.10500469,-0.10500469,0.14085994999999998
0.18695957,-0.20744828999999998,0.23818136999999998
0.28940317,-0.28428098999999996,0.30476970999999997
0.33550279,-0.32013624999999996,0.33038060999999996
0.33038060999999996,-0.30476970999999997,0.30476970999999997
0.28428098999999996,-0.26891444999999997,0.27403663
0.26891444999999997,-0.25867008999999996,0.26379227
0.25867008999999996,-0.25354791,0.25867008999999996
0.25354791,-0.24842572999999998,0.25354791
0.24330354999999998,-0.21769265,0.20232610999999998
0.20232610999999998,-0.13061559,0.11012686999999999
0.08451597,-0.007683269999999999,-0.023049809999999997
-0.05378288999999999,0.14598213,-0.15622649
-0.17671520999999998,0.29452534999999996,-0.27915881
-0.29964753,0.37648022999999997,-0.34062496999999997
-0.36111369,0.36111369,-0.34574714999999995
-0.36111369,0.31501407,-0.31501407
-0.33038060999999996,0.27915881,-0.27915881
-0.28428098999999996,0.26379227,-0.25354791
-0.23305918999999997,0.23818136999999998,-0.20744828999999998
-0.14085994999999998,0.14598213,-0.10500469
-0.028171989999999997,0.028171989999999997,0.023049809999999997
0.09476032999999999,-0.10500469,0.17159302999999998
0.22793701,-0.23305918999999997,0.29964753
0.33550279,-0.31501407,0.35086933
0.38160240999999995,-0.34574714999999995,0.34062496999999997
0.35599150999999996,-0.32013624999999996,0.29452534999999996
0.29452534999999996,-0.27915881,0.26379227
0.25354791,-0.24330354999999998,0.25354791
0.20744828999999998,-0.19720392999999997,0.20232610999999998
0.14085994999999998,-0.11524904999999999,0.09988251
0.048660709999999996,0.01280545,-0.028171989999999997
-0.10500469,0.18695957,-0.17159302999999998
-0.22793701,0.32013624999999996,-0.28940317
-0.33550279,0.38160240999999995,-0.34574714999999995
-0.36111369,0.35599150999999996,-0.34574714999999995
-0.34574714999999995,0.31501407,-0.32013624999999996
-0.30989189,0.27915881,-0.27915881
-0.27403663,0.26379227,-0.25867008999999996
-0.22793701,0.22793701,-0.20744828999999998
-0.13573776999999998,0.14085994999999998,-0.10500469
-0.028171989999999997,0.023049809999999997,0.01792763
0.09476032999999999,-0.10500469,0.15622649
0.22281483,-0.23305918999999997,0.29452534999999996
0.33550279,-0.31501407,0.35086933
0.38160240999999995,-0.34574714999999995,0.35086933
0.36111369,-0.32013624999999996,0.29964753
0.29452534999999996,-0.27403663,0.26379227
0.25354791,-0.24330354999999998,0.25867008999999996
0.20232610999999998,-0.19720392999999997,0.19720392999999997
0.14085994999999998,-0.11012686999999999,0.09476032999999999
0.048660709999999996,0.01792763,-0.038416349999999995
-0.11012686999999999,0.19208175,-0.17671520999999998
-0.23305918999999997,0.32013624999999996,-0.29452534999999996
-0.33550279,0.38160240999999995,-0.34574714999999995
-0.36111369,0.35599150999999996,-0.34574714999999995
-0.34574714999999995,0.31501407,-0.31501407
-0.32013624999999996,0.27915881,-0.27403663
-0.26891444999999997,0.26379227,-0.25354791
-0.23305918999999997,0.22793701,-0.20744828999999998
-0.13573776999999998,0.14598213,-0.10500469
-0.038416349999999995,0.023049809999999997,0.023049809999999997
0.08451597,-0.10500469,0.16647084999999998
0.22281483,-0.22793701,0.29452534999999996
0.33550279,-0.31501407,0.35086933
0.38160240999999995,-0.34574714999999995,0.34574714999999995
0.36623586999999996,-0.32013624999999996,0.29964753
0.29452534999999996,-0.27915881,0.26379227
0.25867008999999996,-0.24330354999999998,0.25867008999999996
0.20744828999999998,-0.20232610999999998,0.20232610999999998
0.13573776999999998,-0.10500469,0.09476032999999999
0.048660709999999996,0.01792763,-0.028171989999999997
-0.10500469,0.17159302999999998,-0.16647084999999998
-0.23305918999999997,0.32013624999999996,-0.28940317
-0.33550279,0.38160240999999995,-0.34574714999999995
-0.36111369,0.36111369,-0.34574714999999995
-0.34574714999999995,0.31501407,-0.31501407
-0.30989189,0.27915881,-0.27915881
-0.26891444999999997,0.26379227,-0.25354791
-0.23305918999999997,0.22793701,-0.20232610999999998
-0.14085994999999998,0.14085994999999998,-0.09988251
-0.028171989999999997,0.01792763,0.023049809999999997
0.08451597,-0.11012686999999999,0.17159302999999998
0.21257046999999998,-0.23305918999999997,0.29452534999999996
0.33550279,-0.31501407,0.35086933
0.38160240999999995,-0.33550279,0.34574714999999995
0.36111369,-0.32013624999999996,0.29964753
0.29452534999999996,-0.27915881,0.26379227
0.25867008999999996,-0.24330354999999998,0.25867008999999996
0.20232610999999998,-0.19720392999999997,0.19720392999999997
0.14085994999999998,-0.11524904999999999,0.09476032999999999
0.048660709999999996,0.01792763,-0.028171989999999997
-0.11012686999999999,0.18183739,-0.17159302999999998
-0.23305918999999997,0.32013624999999996,-0.28940317
-0.33550279,0.38160240999999995,-0.34574714999999995
-0.36111369,0.36111369,-0.34574714999999995
-0.34574714999999995,0.31501407,-0.31501407
-0.30989189,0.27915881,-0.27915881
-0.27915881,0.26379227,-0.26379227
-0.22793701,0.22793701,-0.20744828999999998
-0.13573776999999998,0.14085994999999998,-0.10500469
-0.028171989999999997,0.023049809999999997,0.023049809999999997
0.09476032999999999,-0.10500469,0.16134867
0.22793701,-0.24842572999999998,0.31501407
0.36111369,-0.38160240999999995,0.47380164999999996
0.51477909,-0.52502345,0.61722269
0.66332231,-0.6786888499999999,0.7708880899999999
0.8169877099999999,-0.8169877099999999,0.92967567
1.03211927,-0.99626401,1.12431851
1.13968505,-1.0423636299999999,1.18066249
1.16529595,-1.01163055,1.1704181299999998
1.0679745299999999,-0.92967567,1.0679745299999999
0.9604087499999999,-0.7913768099999999,0.9604087499999999
0.8425986099999999,-0.6530779499999999,0.8425986099999999
0.73503283,-0.5096569099999999,0.6991775699999999
0.6018561499999999,-0.33550279,0.5506343499999999
0.44306856999999994,-0.17159302999999998,0.38672459
0.29452534999999996,-0.00256109,0.22793701
0.11524904999999999,0.20744828999999998,0.028171989999999997
0.038416349999999995,0.28428098999999996,-0.028171989999999997
0.01792763,0.28940317,-0.007683269999999999
0.06402725,0.21769265,0.07427160999999999
0.16134867,0.12037123,0.19720392999999997
0.27403663,-0.00256109,0.33550279
0.39696895,-0.14598213,0.47380164999999996
0.52502345,-0.27915881,0.6223448699999999
0.68381103,-0.43282421,0.7708880899999999
0.83235425,-0.5762452499999999,0.92967567
