-0.00256109,0.01280545,0.00256109
0.01280545,-0.01792763,0.05378289
0.06914943,-0.09988251,0.14598213
0.18695956,-0.20744829,0.23305918
0.27403662,-0.26891446,0.28940317
0.32013625,-0.284281,0.29964754
0.32013625,-0.26891446,0.2791588
0.28940317,-0.24842574,0.26379228
0.2535479,-0.24330355,0.2535479
0.23818137,-0.23305918,0.23818137
0.24842574,-0.23305918,0.23818137
0.22281483,-0.19720393,0.18695956
0.15110432,-0.09476033,0.09476033
0.05890507,0.04353853,-0.04353853
-0.06914943,0.19720393,-0.1818374
-0.19720393,0.30476972,-0.27403662
-0.30476972,0.34062496,-0.32525843
-0.34062496,0.32525843,-0.32013625
-0.32525843,0.28940317,-0.2791588
-0.26891446,0.2586701,-0.2535479
-0.23305918,0.24330355,-0.23305918
-0.18695956,0.20744829,-0.18695956
-0.11012687,0.11524905,-0.07427161
-0.01280545,-0.00256109,0.04866071
0.1254934,-0.1254934,0.1818374
0.23818137,-0.24330355,0.28940317
0.33038062,-0.29964754,0.3355028
0.34574714,-0.30476972,0.30989188
0.32525843,-0.27403662,0.27403662
0.284281,-0.24842574,0.2535479
0.24330355,-0.22793701,0.22281483
0.20744829,-0.19208175,0.18695956
0.11012687,-0.07427161,0.07939379
0.01280545,0.05890507,-0.04866071
-0.11012687,0.2023261,-0.1818374
-0.24842574,0.30989188,-0.2791588
-0.32525843,0.34062496,-0.32525843
-0.3355028,0.32013625,-0.30989188
-0.29452536,0.284281,-0.27403662
-0.2586701,0.2535479,-0.2535479
-0.22793701,0.24330355,-0.23305918
-0.19208175,0.20744829,-0.18695956
-0.13061559,0.12037123,-0.07939379
-0.03329417,0.00256109,0.03841635
0.11524905,-0.1254934,0.1818374
0.22793701,-0.24330355,0.28940317
0.32013625,-0.29964754,0.3355028
0.35086933,-0.30989188,0.31501406
0.32525843,-0.2791588,0.27403662
0.29452536,-0.24330355,0.24330355
0.2535479,-0.22281483,0.23305918
0.21257047,-0.1818374,0.1818374
0.12037123,-0.08451597,0.07939379
0.01280545,0.06402725,-0.05378289
-0.11012687,0.20744829,-0.18695956
-0.24842574,0.30989188,-0.2791588
-0.33038062,0.34062496,-0.32525843
-0.34062496,0.31501406,-0.31501406
-0.29452536,0.284281,-0.2791588
-0.2586701,0.2586701,-0.2535479
-0.22281483,0.24330355,-0.23818137
-0.19208175,0.20744829,-0.19208175
-0.13573778,0.12037123,-0.07939379
-0.03841635,0.00256109,0.04353853
0.11012687,-0.11524905,0.1818374
0.22793701,-0.24330355,0.28940317
0.32013625,-0.29964754,0.3355028
0.35086933,-0.30989188,0.31501406
0.32525843,-0.2791588,0.27403662
0.29964754,-0.24330355,0.2535479
0.2535479,-0.22281483,0.22793701
0.21257047,-0.17671521,0.1818374
0.11524905,-0.08451597,0.07427161
0.00768327,0.05378289,-0.04866071
-0.12037123,0.2023261,-0.19208175
-0.24842574,0.31501406,-0.28940317
-0.3355028,0.34062496,-0.32525843
-0.34062496,0.31501406,-0.32013625
-0.29452536,0.284281,-0.27403662
-0.2535479,0.26379228,-0.2535479
-0.22281483,0.24330355,-0.23818137
-0.19208175,0.20744829,-0.19208175
-0.14085995,0.11524905,-0.07939379
-0.03841635,-0.00768327,0.04866071
0.10500469,-0.1254934,0.1818374
0.22793701,-0.24330355,0.28940317
0.32013625,-0.29964754,0.3355028
0.35086933,-0.30476972,0.30989188
0.33038062,-0.2791588,0.27403662
0.29964754,-0.24842574,0.24330355
0.2535479,-0.22281483,0.23305918
0.21769264,-0.19208175,0.1818374
0.11524905,-0.08963815,0.07427161
0.01792763,0.04866071,-0.04866071
-0.11012687,0.19720393,-0.19208175
-0.24330355,0.30989188,-0.2791588
-0.33038062,0.34062496,-0.32525843
-0.34062496,0.32013625,-0.31501406
-0.29964754,0.28940317,-0.27403662
-0.2586701,0.26379228,-0.2535479
-0.22281483,0.24330355,-0.23818137
-0.19208175,0.20744829,-0.19208175
-0.13573778,0.12037123,-0.08451597
-0.03841635,0.00768327,0.02817199
0.11012687,-0.1254934,0.1818374
0.23818137,-0.2586701,0.33038062
0.39696896,-0.39184678,0.47892383
0.54039,-0.5455122,0.62234485
0.6889332,-0.6889332,0.7760103
0.8425986,-0.82723206,0.9245535
1.0269971,-0.99114186,1.1140741
1.0987076,-1.0372415,1.165296
1.1089519,-1.0116305,1.139685
1.0577302,-0.91430914,1.0474858
