-0.00256109,0.007683269999999999,0.01792763,-0.01792763,0.007683269999999999,-0.00256109,0.00256109,0.01280545,0.023049809999999997,-0.00256109,0.038416349999999995,0.038416349999999995,0.048660709999999996,0.04353853,0.06402725,0.038416349999999995,0.06402725,0.06914943
0.10500469,0.11524904999999999,0.11012686999999999,0.06402725,0.14085994999999998,0.12037123,0.13573776999999998,0.13573776999999998,0.17671520999999998,0.12549341,0.20232610999999998,0.20232610999999998,0.20232610999999998,0.19720392999999997,0.23305918999999997,0.19720392999999997,0.24842572999999998,0.25354791
0.30989189,0.32525843,0.37648022999999997,0.26891444999999997,0.38672459,0.33038060999999996,0.35599150999999996,0.35086933,0.43794638999999996,0.35599150999999996,0.44306856999999994,0.44306856999999994,0.45331292999999995,0.43282421,0.49941254999999996,0.42770202999999996,0.5045347299999999,0.48916818999999995
0.5557565299999999,0.5506343499999999,0.59673397,0.46867947,0.5762452499999999,0.5096569099999999,0.56087871,0.51990127,0.59673397,0.56600089,0.57112307,0.5813674299999999,0.5813674299999999,0.59673397,0.58648961,0.5762452499999999,0.56087871,0.5762452499999999
0.5506343499999999,0.59673397,0.54551217,0.54038999,0.52502345,0.51477909,0.56087871,0.56600089,0.51990127,0.52502345,0.5045347299999999,0.5045347299999999,0.52502345,0.51477909,0.49941254999999996,0.5096569099999999,0.49429037,0.48404600999999997
0.49941254999999996,0.48916818999999995,0.48404600999999997,0.5096569099999999,0.48404600999999997,0.49941254999999996,0.48916818999999995,0.49941254999999996,0.47380164999999996,0.47380164999999996,0.48404600999999997,0.47892382999999994,0.49429037,0.48404600999999997,0.48916818999999995,0.46355728999999996,0.48404600999999997,0.48404600999999997
0.47380164999999996,0.47892382999999994,0.5096569099999999,0.5045347299999999,0.48404600999999997,0.49941254999999996,0.48404600999999997,0.49429037,0.5096569099999999,0.47380164999999996,0.48916818999999995,0.48916818999999995,0.49429037,0.48916818999999995,0.49941254999999996,0.47892382999999994,0.48916818999999995,0.48404600999999997
0.49429037,0.5096569099999999,0.51990127,0.5045347299999999,0.49429037,0.49941254999999996,0.49429037,0.49429037,0.5096569099999999,0.48404600999999997,0.48916818999999995,0.48916818999999995,0.49429037,0.48916818999999995,0.49429037,0.48404600999999997,0.48916818999999995,0.48404600999999997
0.5045347299999999,0.5045347299999999,0.49429037,0.5045347299999999,0.48916818999999995,0.49941254999999996,0.48916818999999995,0.49429037,0.5045347299999999,0.48404600999999997,0.48916818999999995,0.48916818999999995,0.49429037,0.48916818999999995,0.49429037,0.48404600999999997,0.48916818999999995,0.48404600999999997
0.47892382999999994,0.5045347299999999,0.51990127,0.5045347299999999,0.49429037,0.49941254999999996,0.49429037,0.49429037,0.5096569099999999,0.48404600999999997,0.49941254999999996,0.48916818999999995,0.49429037,0.48916818999999995,0.49429037,0.48404600999999997,0.48916818999999995,0.48404600999999997
0.49429037,0.5045347299999999,0.5096569099999999,0.49429037,0.48404600999999997,0.49429037,0.47892382999999994,0.49429037,0.49941254999999996,0.46867947,0.48404600999999997,0.45331292999999995,0.45331292999999995,0.45843511,0.45843511,0.43794638999999996,0.43282421,0.41745766999999995
0.42770202999999996,0.42770202999999996,0.40209112999999996,0.39696895,0.36111369,0.38672459,0.34062496999999997,0.38160240999999995,0.34062496999999997,0.29964753,0.28940317,0.27915881,0.30476970999999997,0.29452534999999996,0.28428098999999996,0.22793701,0.22281483,0.22793701
0.19720392999999997,0.19208175,0.17159302999999998,0.14085994999999998,0.09476032999999999,0.14085994999999998,0.11524904999999999,0.14085994999999998,0.10500469,0.028171989999999997,0.038416349999999995,0.007683269999999999,0.038416349999999995,0.038416349999999995,0.05378288999999999,-0.06914943,-0.048660709999999996,-0.05890507
-0.06914943,-0.09476032999999999,-0.09476032999999999,-0.14085994999999998,-0.19720392999999997,-0.13573776999999998,-0.16134867,-0.12037123,-0.17159302999999998,-0.27915881,-0.25354791,-0.29452534999999996,-0.24842572999999998,-0.25867008999999996,-0.22281483,-0.36111369,-0.34062496999999997,-0.35086933
